"liveness","loudness","danceability","song_duration_ms","time_signature","audio_valence","energy","tempo","acousticness","speechiness","key","instrumentalness","audio_mode","song_popularity","time_signature_cat"
"en_viu",-4.764,0.611,233866,4,0.695,0.891,"mitjà","no_acustic",0.057,5,"sense_veu",1,80,"4"
"mig",-9.127,0.931,179404,4,0.415,0.387,"mitjà","mig_acustic",0.412,1,"sense_veu",1,96,"4"
"mig",-5.142,0.686,179640,4,0.963,0.698,"lent","mig_acustic",0.0642,4,"sense_veu",1,53,"4"
"gravada",-13.684,0.692,249733,4,0.22,0.253,"lent","acustic",0.0289,10,"sense_veu",0,44,"4"
"en_viu",-9.018,0.76,292853,4,0.937,0.911,"ràpid","no_acustic",0.0941,0,"sense_veu",0,60,"4"
"gravada",-7.102,0.854,246173,4,0.7,0.58,"ràpid","mig_acustic",0.036,1,"sense_veu",1,61,"4"
"mig",-10.846,0.695,198773,4,0.187,0.687,"lent","mig_acustic",0.0579,0,"sense_veu",1,74,"4"
"mig",-4.54,0.525,204746,4,0.487,0.894,"lent","mig_acustic",0.545,11,"sense_veu",1,56,"4"
"en_viu",-7.014,0.707,95209,4,0.417,0.531,"ràpid","no_acustic",0.0816,1,"sense_veu",0,71,"4"
"gravada",-9.378,0.553,194541,4,0.357,0.59,"ràpid","mig_acustic",0.0544,6,"sense_veu",1,0,"4"
"en_viu",-3.126,0.465,182826,4,0.569,0.896,"ràpid","no_acustic",0.0795,2,"sense_veu",1,69,"4"
"gravada",-5.582,0.835,267080,4,0.542,0.669,"mitjà","no_acustic",0.0643,4,"sense_veu",0,79,"4"
"gravada",-6.113,0.553,260000,4,0.264,0.586,"mitjà","acustic",0.0362,11,"sense_veu",1,96,"4"
"en_viu",-13.299,0.696,206283,4,0.326,0.132,"ràpid","no_acustic",0.134,6,"sense_veu",1,52,"4"
"mig",-6.404,0.663,181868,4,0.716,0.693,"lent","mig_acustic",0.0264,6,"sense_veu",0,66,"4"
"mig",-10.271,0.615,178244,4,0.278,0.552,"lent","acustic",0.156,9,"sense_veu",0,84,"4"
"gravada",-14.171,0.263,225213,4,0.19,0.196,"ràpid","acustic",0.047,9,"molta_veu",1,50,"4"
"gravada",-8.753,0.458,227453,4,0.722,0.531,"ràpid","no_acustic",0.0308,6,"sense_veu",0,23,"4"
"mig",-7.755,0.551,206013,4,0.334,0.565,"ràpid","mig_acustic",0.0509,4,"sense_veu",1,56,"4"
"mig",-5.898,0.478,303888,4,0.515,0.603,"lent","acustic",0.0267,5,"sense_veu",1,73,"4"
"en_viu",-7.149,0.531,262000,4,0.963,0.724,"mitjà","no_acustic",0.0281,2,"sense_veu",1,49,"4"
"mig",-8.539,0.63,201600,4,0.376,0.476,"lent","mig_acustic",0.0842,7,"sense_veu",1,22,"4"
"gravada",-6.185,0.749,260680,4,0.659,0.745,"lent","no_acustic",0.045,5,"sense_veu",1,34,"4"
"gravada",-7.38,0.789,256960,4,0.74,0.569,"lent","mig_acustic",0.329,8,"sense_veu",1,36,"4"
"en_viu",-5.99,0.557,187500,4,0.734,0.616,"ràpid","mig_acustic",0.226,9,"sense_veu",0,67,"4"
"en_viu",-3.599,0.225,190573,4,0.159,0.938,"ràpid","no_acustic",0.0369,0,"sense_veu",0,42,"4"
"gravada",-7.039,0.703,219454,4,0.745,0.843,"ràpid","mig_acustic",0.094,6,"sense_veu",1,2,"4"
"mig",-5.036,0.478,197266,4,0.104,0.724,"mitjà","mig_acustic",0.0988,8,"sense_veu",1,81,"4"
"en_viu",-11.772,0.466,181237,4,0.366,0.413,"ràpid","acustic",0.445,3,"sense_veu",0,60,"4"
"en_viu",-9.139,0.781,225133,4,0.379,0.625,"lent","no_acustic",0.373,7,"sense_veu",1,54,"4"
"mig",-4.296,0.616,152000,4,0.832,0.63,"ràpid","mig_acustic",0.395,11,"sense_veu",1,90,"4"
"gravada",-12.053,0.354,234546,4,0.147,0.31,"ràpid","acustic",0.0366,2,"sense_veu",0,34,"4"
"gravada",-3.771,0.742,202914,4,0.368,0.651,"mitjà","mig_acustic",0.0499,3,"sense_veu",0,75,"4"
"en_viu",-5.956,0.606,199960,4,0.373,0.689,"mitjà","no_acustic",0.0537,10,"sense_veu",1,37,"4"
"en_viu",-6.36,0.87,234774,4,0.648,0.579,"mitjà","no_acustic",0.0565,7,"sense_veu",1,50,"4"
"gravada",-6.117,0.719,216726,4,0.345,0.497,"lent","mig_acustic",0.681,2,"sense_veu",0,77,"4"
"en_viu",-3.23,0.758,188093,4,0.893,0.877,"lent","mig_acustic",0.0344,0,"sense_veu",0,75,"4"
"mig",-13.189,0.369,268626,3,0.192,0.303,"mitjà","acustic",0.0302,2,"sense_veu",0,66,"3"
"gravada",-8.344,0.602,165640,3,0.85,0.523,"ràpid","acustic",0.0325,11,"sense_veu",1,28,"3"
"mig",-1.527,0.52,178596,4,0.13,0.898,"ràpid","mig_acustic",0.201,4,"sense_veu",0,55,"4"
"gravada",-4.142,0.856,217160,4,0.806,0.823,"ràpid","no_acustic",0.0708,1,"sense_veu",0,19,"4"
"gravada",-7.545,0.781,283818,4,0.755,0.524,"mitjà","mig_acustic",0.0594,9,"sense_veu",0,30,"4"
"mig",-23.48,0.368,234240,4,0.163,0.0179,"lent","acustic",0.0601,0,"molta_veu",0,62,"4"
"mig",-8.206,0.626,238466,4,0.558,0.253,"ràpid","acustic",0.0505,4,"sense_veu",1,57,"4"
"gravada",-11.228,0.779,257223,4,0.885,0.528,"ràpid","mig_acustic",0.0698,2,"sense_veu",0,45,"4"
"gravada",-6.638,0.908,194754,4,0.805,0.621,"ràpid","no_acustic",0.102,1,"sense_veu",0,87,"4"
"en_viu",-9.177,0.542,232959,4,0.281,0.559,"mitjà","mig_acustic",0.384,1,"sense_veu",1,50,"4"
"gravada",-5.512,0.605,177656,4,0.946,0.821,"ràpid","no_acustic",0.0325,9,"sense_veu",1,26,"4"
"gravada",-5.11,0.734,179290,4,0.965,0.842,"ràpid","acustic",0.0693,8,"sense_veu",1,28,"4"
"mig",-7.114,0.648,174860,4,0.374,0.415,"ràpid","acustic",0.0896,2,"sense_veu",1,87,"4"
"en_viu",-2.207,0.428,193613,4,0.505,0.956,"ràpid","no_acustic",0.116,7,"sense_veu",0,53,"4"
"en_viu",-6.97,0.835,153333,4,0.401,0.468,"ràpid","no_acustic",0.0762,1,"sense_veu",1,70,"4"
"en_viu",-6.434,0.798,185960,4,0.559,0.458,"lent","acustic",0.0412,3,"sense_veu",1,62,"4"
"gravada",-8.521,0.744,348173,4,0.713,0.73,"ràpid","mig_acustic",0.145,7,"sense_veu",1,61,"4"
"mig",-7.15,0.848,158573,4,0.931,0.666,"lent","mig_acustic",0.274,0,"sense_veu",1,72,"4"
"gravada",-7.669,0.688,177053,5,0.278,0.524,"mitjà","mig_acustic",0.25,4,"sense_veu",0,66,"5"
"gravada",-5.42,0.56,221080,4,0.874,0.88,"lent","acustic",0.0481,8,"sense_veu",0,66,"4"
"gravada",-9.906,0.645,357000,4,0.322,0.485,"mitjà","acustic",0.03,4,"sense_veu",0,67,"4"
"en_viu",-7.734,0.58,290600,4,0.816,0.607,"ràpid","acustic",0.0408,1,"sense_veu",0,44,"4"
"mig",-7.25,0.682,192197,4,0.372,0.454,"ràpid","no_acustic",0.0695,7,"molta_veu",0,44,"4"
"en_viu",-3.299,0.33,194916,4,0.477,0.9,"ràpid","no_acustic",0.0592,1,"sense_veu",1,55,"4"
"en_viu",-8.588,0.587,129120,4,0.686,0.573,"ràpid","no_acustic",0.0383,4,"sense_veu",1,6,"4"
"en_viu",-5.624,0.796,350179,4,0.571,0.781,"mitjà","mig_acustic",0.197,3,"sense_veu",0,23,"4"
"mig",-8.439,0.407,215238,4,0.587,0.57,"ràpid","acustic",0.0359,1,"sense_veu",1,48,"4"
"en_viu",-6.187,0.743,172933,4,0.438,0.529,"lent","mig_acustic",0.0505,7,"sense_veu",0,69,"4"
"mig",-8.212,0.68,224080,4,0.273,0.494,"mitjà","acustic",0.0589,11,"sense_veu",0,20,"4"
"en_viu",-6.162,0.879,189908,4,0.713,0.662,"mitjà","no_acustic",0.0529,2,"sense_veu",0,87,"4"
"mig",-12.561,0.927,249506,4,0.332,0.106,"lent","acustic",0.0908,8,"sense_veu",1,62,"4"
"gravada",-12.751,0.505,185491,4,0.526,0.262,"ràpid","mig_acustic",0.0347,7,"sense_veu",1,38,"4"
"en_viu",-3.232,0.78,169242,4,0.496,0.8,"mitjà","no_acustic",0.168,5,"sense_veu",0,54,"4"
"mig",-11.399,0.825,158053,4,0.553,0.324,"lent","acustic",0.032,4,"sense_veu",1,66,"4"
"gravada",-12.284,0.626,174253,4,0.672,0.226,"lent","acustic",0.115,5,"poca_veu",0,66,"4"
"en_viu",-3.444,0.19,162240,4,0.676,0.964,"ràpid","no_acustic",0.0601,8,"sense_veu",1,50,"4"
"en_viu",-6.442,0.806,254053,4,0.319,0.574,"mitjà","no_acustic",0.0697,2,"sense_veu",1,97,"4"
"en_viu",-5.971,0.688,246973,4,0.967,0.828,"lent","mig_acustic",0.0292,11,"sense_veu",0,48,"4"
"mig",-6.266,0.593,190533,4,0.456,0.604,"ràpid","acustic",0.0415,1,"sense_veu",1,76,"4"
"en_viu",-4.749,0.584,135773,4,0.815,0.743,"ràpid","acustic",0.0463,4,"sense_veu",0,51,"4"
"en_viu",-7.028,0.746,242013,4,0.667,0.703,"ràpid","acustic",0.0534,4,"sense_veu",0,87,"4"
"gravada",-9.307,0.504,252826,4,0.676,0.708,"ràpid","acustic",0.0806,10,"sense_veu",1,44,"4"
"gravada",-6.257,0.764,136333,4,0.972,0.497,"ràpid","acustic",0.192,5,"sense_veu",1,49,"4"
"mig",-7.215,0.833,262328,4,0.328,0.549,"ràpid","no_acustic",0.0788,1,"sense_veu",1,69,"4"
"en_viu",-5.445,0.836,271800,4,0.76,0.725,"mitjà","no_acustic",0.0571,7,"sense_veu",0,44,"4"
"mig",-7.868,0.784,247293,4,0.848,0.437,"lent","mig_acustic",0.0509,5,"sense_veu",1,68,"4"
"gravada",-4.783,0.572,264240,4,0.318,0.691,"mitjà","mig_acustic",0.0286,8,"sense_veu",0,86,"4"
"en_viu",-5.985,0.691,187026,4,0.507,0.716,"mitjà","no_acustic",0.0588,11,"sense_veu",1,93,"4"
"en_viu",-4.589,0.437,191860,4,0.432,0.773,"lent","no_acustic",0.0373,2,"sense_veu",0,40,"4"
"gravada",-9.818,0.623,234240,4,0.948,0.709,"mitjà","mig_acustic",0.0707,1,"sense_veu",0,68,"4"
"mig",-15.214,0.483,221066,3,0.437,0.13,"lent","acustic",0.0346,2,"sense_veu",1,25,"3"
"mig",-6.612,0.332,333967,4,0.91,0.919,"ràpid","acustic",0.043,6,"sense_veu",0,0,"4"
"en_viu",-3.002,0.517,209361,4,0.108,0.988,"lent","mig_acustic",0.0517,0,"molta_veu",1,36,"4"
"gravada",-5.072,0.817,266017,4,0.481,0.828,"mitjà","mig_acustic",0.208,4,"sense_veu",0,89,"4"
"gravada",-6.382,0.823,166053,4,0.744,0.513,"mitjà","no_acustic",0.0414,7,"sense_veu",1,65,"4"
"gravada",-11.55,0.733,381733,4,0.762,0.419,"mitjà","no_acustic",0.0469,2,"molta_veu",0,36,"4"
"en_viu",-3.734,0.81,297404,4,0.772,0.749,"ràpid","mig_acustic",0.114,6,"sense_veu",0,84,"4"
"gravada",-6.574,0.716,228855,4,0.433,0.657,"mitjà","no_acustic",0.0881,11,"sense_veu",0,53,"4"
"gravada",-9.612,0.273,287320,4,0.232,0.537,"ràpid","no_acustic",0.0728,2,"sense_veu",0,59,"4"
"mig",-6.231,0.899,147702,4,0.38,0.619,"ràpid","mig_acustic",0.253,8,"sense_veu",0,48,"4"
"en_viu",-4.853,0.796,190466,4,0.565,0.68,"ràpid","mig_acustic",0.256,10,"sense_veu",0,78,"4"
"mig",-5.373,0.638,180000,4,0.249,0.717,"lent","acustic",0.0337,9,"sense_veu",1,94,"4"
"mig",-21.643,0.184,273735,4,0.0399,0.0282,"mitjà","acustic",0.0408,2,"molta_veu",0,50,"4"
"mig",-14.533,0.755,139506,4,0.845,0.175,"lent","acustic",0.0475,0,"sense_veu",0,5,"4"
"mig",-6.381,0.378,203106,4,0.371,0.684,"mitjà","mig_acustic",0.0406,6,"sense_veu",1,76,"4"
"en_viu",-5.582,0.474,253306,4,0.617,0.731,"ràpid","no_acustic",0.0406,0,"sense_veu",1,66,"4"
"mig",-14.918,0.439,279280,4,0.685,0.434,"lent","mig_acustic",0.0265,0,"sense_veu",1,77,"4"
"en_viu",-12.846,0.482,252493,4,0.444,0.103,"mitjà","no_acustic",0.149,2,"sense_veu",1,66,"4"
"gravada",-11.013,0.611,235626,4,0.672,0.456,"mitjà","acustic",0.0278,5,"sense_veu",1,42,"4"
"mig",-9.633,0.792,163713,4,0.635,0.557,"mitjà","mig_acustic",0.248,10,"poca_veu",1,51,"4"
"en_viu",-10.706,0.611,120750,4,0.152,0.456,"mitjà","acustic",0.06,6,"sense_veu",1,62,"4"
"gravada",-3.75,0.907,206324,4,0.721,0.92,"mitjà","no_acustic",0.0854,0,"sense_veu",1,70,"4"
"en_viu",-11.497,0.771,162466,4,0.435,0.727,"ràpid","mig_acustic",0.238,4,"sense_veu",0,23,"4"
"en_viu",-6.287,0.714,290767,4,0.379,0.57,"lent","acustic",0.0233,8,"poca_veu",0,60,"4"
"mig",-8.949,0.905,152613,4,0.21,0.457,"mitjà","mig_acustic",0.269,2,"sense_veu",1,66,"4"
"mig",-8.142,0.815,338106,4,0.877,0.743,"ràpid","mig_acustic",0.0897,1,"sense_veu",1,40,"4"
"mig",-9.54,0.589,151026,4,0.441,0.57,"ràpid","mig_acustic",0.361,1,"sense_veu",1,73,"4"
"mig",-11.565,0.51,185333,4,0.24,0.198,"mitjà","acustic",0.0311,5,"sense_veu",1,43,"4"
"en_viu",-5.34,0.508,210571,4,0.149,0.914,"ràpid","no_acustic",0.0544,0,"sense_veu",0,55,"4"
"gravada",-6.43,0.463,231573,4,0.66,0.655,"lent","no_acustic",0.033,7,"sense_veu",0,48,"4"
"gravada",-8.386,0.772,163053,4,0.748,0.495,"mitjà","acustic",0.034,0,"sense_veu",1,39,"4"
"en_viu",-9.629,0.391,157333,4,0.201,0.649,"ràpid","acustic",0.219,3,"sense_veu",0,70,"4"
"mig",-10.983,0.404,151626,4,0.477,0.776,"ràpid","acustic",0.0466,9,"sense_veu",1,48,"4"
"mig",-7.032,0.731,179230,4,0.508,0.614,"lent","mig_acustic",0.0628,11,"sense_veu",0,69,"4"
"gravada",-6.309,0.643,171428,4,0.483,0.766,"ràpid","no_acustic",0.0856,10,"sense_veu",1,88,"4"
"gravada",-2.674,0.545,180655,4,0.549,0.987,"mitjà","no_acustic",0.254,6,"sense_veu",1,42,"4"
"gravada",-9.558,0.725,226285,4,0.444,0.486,"lent","acustic",0.122,3,"sense_veu",0,43,"4"
"en_viu",-3.776,0.749,282727,4,0.838,0.973,"lent","mig_acustic",0.0838,11,"sense_veu",1,33,"4"
"mig",-7.77,0.921,177604,4,0.871,0.699,"lent","mig_acustic",0.189,10,"sense_veu",1,71,"4"
"en_viu",-2.966,0.447,185084,4,0.533,0.966,"ràpid","no_acustic",0.089,7,"sense_veu",0,68,"4"
"mig",-7.113,0.522,263000,4,0.932,0.911,"lent","mig_acustic",0.0354,5,"sense_veu",0,39,"4"
"en_viu",-4.029,0.763,197494,4,0.258,0.671,"lent","acustic",0.292,1,"sense_veu",0,69,"4"
"en_viu",-14.723,0.684,168000,4,0.791,0.186,"mitjà","acustic",0.0805,4,"sense_veu",1,63,"4"
"mig",-7.719,0.845,248866,4,0.213,0.51,"ràpid","mig_acustic",0.224,11,"sense_veu",0,76,"4"
"en_viu",-3.78,0.65,215973,3,0.757,0.834,"lent","mig_acustic",0.0356,5,"sense_veu",0,12,"3"
"mig",-3.394,0.709,260233,4,0.446,0.857,"mitjà","no_acustic",0.0881,9,"sense_veu",1,86,"4"
"gravada",-30.226,0.287,262106,4,0.0856,0.0454,"lent","acustic",0.0455,5,"molta_veu",1,49,"4"
"gravada",-6.4,0.822,186200,4,0.335,0.476,"mitjà","mig_acustic",0.0589,5,"sense_veu",0,45,"4"
"en_viu",-7.164,0.681,172133,4,0.107,0.851,"mitjà","no_acustic",0.052,2,"sense_veu",1,69,"4"
"en_viu",-8.065,0.782,247266,4,0.205,0.766,"lent","mig_acustic",0.224,6,"sense_veu",0,57,"4"
"en_viu",-6.02,0.251,292961,4,0.618,0.894,"ràpid","no_acustic",0.037,3,"molta_veu",0,35,"4"
"en_viu",-15.214,0.655,162093,4,0.509,0.0909,"ràpid","acustic",0.0751,0,"sense_veu",1,0,"4"
"mig",-7.163,0.586,260253,4,0.508,0.525,"ràpid","mig_acustic",0.0615,1,"sense_veu",0,79,"4"
"gravada",-2.404,0.805,134933,4,0.663,0.86,"mitjà","no_acustic",0.0471,6,"molta_veu",1,62,"4"
"en_viu",-7.295,0.637,179600,4,0.349,0.472,"mitjà","acustic",0.0271,5,"sense_veu",1,59,"4"
"mig",-12.599,0.563,107160,4,0.13,0.162,"mitjà","acustic",0.0358,10,"sense_veu",0,45,"4"
"mig",-7.012,0.805,451362,4,0.0716,0.465,"ràpid","no_acustic",0.226,8,"molta_veu",0,58,"4"
"gravada",-11.839,0.21,225172,4,0.469,0.707,"mitjà","no_acustic",0.0412,8,"poca_veu",1,56,"4"
"gravada",-8.706,0.841,217893,4,0.825,0.474,"ràpid","no_acustic",0.274,10,"sense_veu",1,57,"4"
"en_viu",-6.122,0.496,197112,4,0.62,0.793,"ràpid","mig_acustic",0.297,5,"sense_veu",1,74,"4"
"en_viu",-7.779,0.607,240551,4,0.209,0.431,"ràpid","acustic",0.0478,5,"sense_veu",1,45,"4"
"en_viu",-10.969,0.447,231493,4,0.59,0.441,"mitjà","acustic",0.0331,4,"sense_veu",1,44,"4"
"en_viu",-6.162,0.879,183675,4,0.267,0.212,"mitjà","no_acustic",0.309,11,"sense_veu",0,87,"4"
"en_viu",-4.543,0.8,233087,4,0.367,0.857,"ràpid","no_acustic",0.174,4,"sense_veu",0,92,"4"
"en_viu",-4.724,0.615,239835,4,0.218,0.566,"lent","acustic",0.2,6,"sense_veu",0,97,"4"
"mig",-19.459,0.759,201004,4,0.496,0.0766,"lent","acustic",0.0508,0,"poca_veu",1,36,"4"
"en_viu",-9.858,0.798,154920,4,0.606,0.394,"ràpid","acustic",0.28,6,"sense_veu",1,38,"4"
"mig",-8.837,0.33,251666,4,0.485,0.811,"mitjà","acustic",0.149,9,"sense_veu",0,49,"4"
"en_viu",-6.044,0.686,198946,4,0.299,0.66,"lent","mig_acustic",0.123,10,"sense_veu",0,80,"4"
"gravada",-12.173,0.655,221773,4,0.515,0.533,"mitjà","mig_acustic",0.0472,2,"sense_veu",1,26,"4"
"mig",-6.056,0.544,215133,4,0.375,0.897,"ràpid","mig_acustic",0.0471,7,"sense_veu",0,71,"4"
"mig",-18.772,0.319,371240,3,0.154,0.198,"ràpid","acustic",0.0398,4,"sense_veu",1,4,"3"
"mig",-9.448,0.519,231760,4,0.489,0.515,"lent","acustic",0.031,5,"sense_veu",1,67,"4"
"mig",-8.131,0.547,165613,4,0.361,0.289,"lent","acustic",0.0348,6,"sense_veu",1,79,"4"
"en_viu",-4.449,0.631,221653,4,0.821,0.779,"lent","mig_acustic",0.0972,0,"sense_veu",0,89,"4"
"en_viu",-5.34,0.768,205000,4,0.0873,0.912,"lent","acustic",0.14,2,"sense_veu",1,49,"4"
"gravada",-5.15,0.877,189760,4,0.461,0.576,"mitjà","mig_acustic",0.0509,11,"sense_veu",0,65,"4"
"mig",-5.812,0.554,215107,4,0.595,0.768,"lent","mig_acustic",0.142,8,"sense_veu",0,19,"4"
"mig",-13.931,0.6,230000,4,0.342,0.274,"ràpid","acustic",0.295,6,"sense_veu",1,31,"4"
"mig",-6.098,0.721,161537,4,0.749,0.75,"lent","no_acustic",0.0377,10,"sense_veu",0,44,"4"
"mig",-6.611,0.529,228809,4,0.371,0.783,"mitjà","mig_acustic",0.0512,6,"sense_veu",1,76,"4"
"mig",-7.166,0.68,131461,4,0.662,0.437,"lent","acustic",0.211,8,"sense_veu",1,56,"4"
"gravada",-6.106,0.325,158266,4,0.207,0.84,"ràpid","mig_acustic",0.0891,2,"sense_veu",0,4,"4"
"mig",-18.361,0.524,253933,4,0.322,0.108,"mitjà","acustic",0.0493,0,"sense_veu",1,23,"4"
"en_viu",-9.785,0.762,186146,4,0.491,0.42,"mitjà","acustic",0.39,5,"sense_veu",1,40,"4"
"gravada",-4.986,0.505,197386,4,0.632,0.857,"mitjà","no_acustic",0.0384,7,"sense_veu",1,63,"4"
"gravada",-2.298,0.653,209014,4,0.555,0.66,"mitjà","no_acustic",0.036,2,"sense_veu",1,63,"4"
"mig",-6.742,0.603,208173,4,0.282,0.533,"lent","acustic",0.0832,0,"sense_veu",1,66,"4"
"mig",-8.07,0.395,184120,4,0.661,0.892,"ràpid","mig_acustic",0.0537,11,"sense_veu",1,43,"4"
"en_viu",-5.089,0.251,128199,4,0.599,0.881,"ràpid","acustic",0.141,1,"sense_veu",1,60,"4"
"en_viu",-4.549,0.735,203733,4,0.811,0.971,"mitjà","no_acustic",0.1,8,"sense_veu",1,55,"4"
"en_viu",-12.753,0.57,194732,4,0.485,0.291,"lent","acustic",0.0319,6,"sense_veu",1,61,"4"
"mig",-8.796,0.569,63697,1,0.537,0.415,"ràpid","acustic",0.0289,3,"sense_veu",0,43,"1"
"en_viu",-3.906,0.677,228240,4,0.946,0.853,"mitjà","acustic",0.0513,10,"sense_veu",0,54,"4"
"gravada",-5.824,0.749,229120,4,0.674,0.723,"mitjà","mig_acustic",0.0432,1,"sense_veu",1,79,"4"
"gravada",-13.589,0.395,228140,4,0.126,0.575,"ràpid","acustic",0.0296,5,"sense_veu",1,74,"4"
"en_viu",-5.389,0.625,251147,4,0.581,0.833,"mitjà","no_acustic",0.0347,7,"sense_veu",0,41,"4"
"en_viu",-5.971,0.719,293653,4,0.262,0.893,"ràpid","no_acustic",0.0437,4,"sense_veu",1,69,"4"
"mig",-8.32,0.542,361280,4,0.239,0.492,"lent","mig_acustic",0.188,7,"sense_veu",1,64,"4"
"gravada",-4.566,0.632,158095,4,0.267,0.979,"mitjà","no_acustic",0.0396,8,"molta_veu",1,63,"4"
"gravada",-3.188,0.656,176748,3,0.967,0.737,"mitjà","acustic",0.0337,2,"sense_veu",1,60,"3"
"en_viu",-4.403,0.748,158349,4,0.909,0.856,"mitjà","no_acustic",0.0281,2,"sense_veu",1,39,"4"
"gravada",-7.811,0.344,219893,5,0.226,0.418,"ràpid","acustic",0.0341,3,"sense_veu",1,56,"5"
"en_viu",-4.429,0.758,225973,4,0.829,0.944,"mitjà","mig_acustic",0.159,7,"sense_veu",1,52,"4"
"gravada",-2.507,0.741,259360,4,0.593,0.885,"ràpid","mig_acustic",0.14,8,"sense_veu",1,36,"4"
"en_viu",-5.461,0.547,316413,4,0.362,0.949,"mitjà","mig_acustic",0.0355,11,"sense_veu",0,35,"4"
"mig",-4.245,0.345,245213,4,0.396,0.852,"ràpid","no_acustic",0.0499,11,"sense_veu",1,49,"4"
"en_viu",-4.746,0.448,292093,4,0.577,0.915,"ràpid","no_acustic",0.113,8,"sense_veu",0,80,"4"
"gravada",-7.475,0.808,235445,4,0.404,0.673,"lent","acustic",0.232,10,"sense_veu",1,4,"4"
"mig",-10.526,0.236,232426,3,0.357,0.473,"ràpid","mig_acustic",0.0269,10,"sense_veu",1,62,"3"
"gravada",-7.927,0.756,155720,4,0.537,0.609,"mitjà","mig_acustic",0.0544,3,"sense_veu",1,80,"4"
"gravada",-3.083,0.52,268832,4,0.62,0.901,"ràpid","no_acustic",0.121,5,"sense_veu",1,42,"4"
"mig",-6.53,0.541,198600,4,0.203,0.637,"ràpid","no_acustic",0.0618,0,"sense_veu",1,64,"4"
"en_viu",-1.597,0.711,158218,4,0.793,0.887,"mitjà","mig_acustic",0.0349,3,"sense_veu",0,63,"4"
"mig",-7.516,0.64,140773,4,0.626,0.663,"ràpid","mig_acustic",0.0374,0,"sense_veu",1,81,"4"
"mig",-7.916,0.442,235236,4,0.247,0.39,"lent","acustic",0.0285,8,"sense_veu",1,35,"4"
"mig",-9.744,0.828,257800,4,0.789,0.492,"mitjà","mig_acustic",0.0276,0,"sense_veu",0,80,"4"
"mig",-13.78,0.642,318773,1,0.108,0.237,"lent","acustic",0.335,7,"sense_veu",1,52,"1"
"en_viu",-5.623,0.646,289133,4,0.288,0.912,"ràpid","no_acustic",0.333,2,"molta_veu",0,16,"4"
"en_viu",-8.883,0.59,120549,4,0.223,0.24,"ràpid","no_acustic",0.0817,7,"sense_veu",1,7,"4"
"mig",-8.103,0.76,161989,4,0.587,0.476,"ràpid","acustic",0.241,8,"sense_veu",1,73,"4"
"gravada",-9.558,0.586,196333,4,0.965,0.7,"ràpid","mig_acustic",0.0363,0,"sense_veu",1,74,"4"
"mig",-7.016,0.511,280040,4,0.161,0.597,"ràpid","mig_acustic",0.0362,5,"sense_veu",1,71,"4"
"mig",-3.318,0.373,283236,4,0.358,0.749,"ràpid","mig_acustic",0.0405,6,"sense_veu",1,73,"4"
"en_viu",-6.196,0.643,177226,4,0.638,0.823,"lent","mig_acustic",0.229,7,"sense_veu",0,60,"4"
"en_viu",-8.522,0.704,208397,4,0.732,0.481,"mitjà","mig_acustic",0.0801,10,"sense_veu",0,8,"4"
"en_viu",-3.741,0.479,294186,4,0.311,0.81,"ràpid","no_acustic",0.0507,7,"sense_veu",1,7,"4"
"en_viu",-6.042,0.772,173004,4,0.868,0.491,"lent","acustic",0.0317,9,"sense_veu",1,73,"4"
"en_viu",-3.889,0.609,196333,4,0.744,0.874,"mitjà","no_acustic",0.0293,9,"sense_veu",1,61,"4"
"en_viu",-7.979,0.484,178743,4,0.434,0.566,"ràpid","acustic",0.89,6,"sense_veu",0,45,"4"
"mig",-7.841,0.584,192261,4,0.398,0.494,"lent","mig_acustic",0.0499,5,"sense_veu",0,46,"4"
"gravada",-3.528,0.779,224933,4,0.793,0.899,"mitjà","mig_acustic",0.0434,11,"sense_veu",1,68,"4"
"gravada",-6.945,0.662,161920,4,0.584,0.711,"mitjà","no_acustic",0.0439,7,"molta_veu",0,63,"4"
"mig",-8.125,0.772,209280,4,0.487,0.374,"lent","acustic",0.226,5,"sense_veu",0,45,"4"
"mig",-15.723,0.697,183893,4,0.308,0.182,"lent","mig_acustic",0.0749,2,"sense_veu",0,25,"4"
"mig",-6.858,0.652,284653,4,0.537,0.891,"ràpid","acustic",0.095,0,"sense_veu",1,59,"4"
"en_viu",-3.226,0.699,211975,4,0.499,0.837,"mitjà","no_acustic",0.0466,7,"sense_veu",0,74,"4"
"en_viu",-5.812,0.657,219106,4,0.467,0.648,"lent","acustic",0.0331,7,"sense_veu",1,57,"4"
"mig",-4.042,0.746,296800,4,0.613,0.824,"lent","mig_acustic",0.037,4,"sense_veu",0,79,"4"
"mig",-9.321,0.939,182857,4,0.114,0.315,"mitjà","no_acustic",0.487,1,"sense_veu",1,53,"4"
"gravada",-5.705,0.86,316053,4,0.651,0.71,"mitjà","no_acustic",0.0804,1,"sense_veu",1,62,"4"
"gravada",-2.371,0.942,218295,4,0.793,0.839,"lent","mig_acustic",0.229,11,"sense_veu",1,84,"4"
"en_viu",-7.373,0.398,148573,4,0.433,0.954,"ràpid","no_acustic",0.0715,6,"sense_veu",0,34,"4"
"en_viu",-3.974,0.692,246320,4,0.692,0.833,"lent","no_acustic",0.0492,9,"sense_veu",1,72,"4"
"en_viu",-6.869,0.675,188986,4,0.816,0.687,"mitjà","no_acustic",0.0396,8,"sense_veu",1,79,"4"
