liveness,loudness,danceability,song_duration_ms,time_signature,audio_valence,energy,tempo,acousticness,speechiness,key,instrumentalness,audio_mode,song_popularity,time_signature_cat
gravada,-6.298,NA,268653,4,NA,0.937,lent,NA,NA,9,sense_veu,1,64,4
mig,-5.637,0.792,223064,NA,0.38,0.704,ràpid,no_acustic,0.179,2,sense_veu,1,58,NA
mig,NA,0.491,261013,4,0.274,0.234,NA,acustic,0.0353,3,sense_veu,1,44,4
en_viu,-2.986,NA,197706,4,0.791,NA,mitjà,mig_acustic,0.0456,NA,sense_veu,1,78,4
en_viu,-5.182,NA,244666,4,0.608,NA,lent,NA,0.034,5,NA,1,68,4
en_viu,-5.889,0.569,NA,4,0.927,0.721,NA,mig_acustic,0.0375,NA,NA,1,64,4
NA,-4.204,0.543,NA,4,NA,0.88,ràpid,no_acustic,0.0365,3,sense_veu,0,71,4
en_viu,NA,0.792,195637,4,0.742,0.743,ràpid,mig_acustic,0.0851,7,sense_veu,NA,88,4
gravada,-8.894,0.64,223613,4,0.563,0.619,mitjà,mig_acustic,0.0297,0,NA,NA,48,4
en_viu,NA,0.375,338853,4,0.478,0.862,ràpid,mig_acustic,0.255,11,sense_veu,0,76,4
NA,-2.978,0.531,NA,NA,0.401,0.864,mitjà,no_acustic,0.0433,NA,sense_veu,1,62,NA
NA,NA,0.871,202754,4,NA,NA,lent,mig_acustic,NA,NA,sense_veu,0,52,4
en_viu,-4.073,0.58,159026,NA,0.964,0.841,ràpid,acustic,NA,2,NA,0,68,NA
NA,-6.162,NA,189908,4,0.723,NA,NA,no_acustic,0.309,2,sense_veu,NA,87,4
en_viu,-5.829,0.765,237300,4,NA,0.473,mitjà,NA,NA,10,sense_veu,1,22,4
en_viu,NA,0.37,199778,4,0.393,NA,ràpid,NA,0.0335,NA,NA,1,60,4
NA,-6.162,NA,NA,NA,0.723,0.662,NA,no_acustic,0.309,NA,sense_veu,1,87,NA
NA,NA,0.628,284560,4,NA,0.546,lent,mig_acustic,NA,NA,sense_veu,1,53,4
mig,-9.798,0.597,NA,4,0.763,0.71,ràpid,NA,0.0378,5,NA,1,50,4
en_viu,NA,0.665,205048,4,NA,0.709,lent,NA,0.037,11,NA,1,62,4
mig,NA,0.733,152000,NA,0.832,0.63,NA,NA,0.395,NA,sense_veu,1,90,NA
en_viu,-4.853,NA,190466,NA,0.565,NA,ràpid,mig_acustic,0.353,NA,NA,0,78,NA
NA,-9.169,0.409,225076,NA,0.106,NA,ràpid,NA,0.0446,NA,sense_veu,1,80,NA
NA,NA,NA,137493,4,0.582,0.153,NA,acustic,0.0431,5,NA,1,39,4
mig,NA,0.397,238213,4,NA,NA,NA,acustic,0.029,4,NA,1,25,4
gravada,-5.828,NA,NA,NA,NA,0.643,mitjà,NA,0.0314,2,sense_veu,1,73,NA
mig,NA,0.609,246306,4,NA,NA,NA,no_acustic,0.0355,9,sense_veu,0,63,4
mig,NA,NA,178000,4,0.486,0.271,NA,acustic,0.0281,8,sense_veu,1,58,4
mig,-5.598,0.922,NA,NA,0.693,NA,mitjà,no_acustic,0.257,NA,NA,0,71,NA
en_viu,-3.615,NA,NA,4,0.33,0.98,ràpid,NA,0.147,5,NA,NA,52,4
en_viu,-7.419,NA,153706,3,0.462,0.511,ràpid,mig_acustic,0.427,8,sense_veu,1,39,3
en_viu,-7.911,0.595,341533,NA,NA,NA,lent,no_acustic,0.0326,7,NA,0,3,NA
mig,-13.937,0.339,NA,1,NA,NA,NA,NA,0.0362,NA,NA,0,54,1
en_viu,NA,0.518,267300,NA,NA,0.276,lent,acustic,0.038,2,NA,1,66,NA
mig,-7.269,NA,196691,4,0.402,0.63,ràpid,mig_acustic,0.264,NA,sense_veu,1,54,4
NA,NA,0.31,281586,NA,0.185,NA,mitjà,no_acustic,0.0341,NA,sense_veu,1,32,NA
mig,-12.026,NA,NA,3,NA,0.306,lent,acustic,0.0289,0,molta_veu,1,45,3
gravada,NA,NA,NA,NA,NA,0.923,NA,NA,0.032,7,sense_veu,NA,34,NA
mig,-10.271,0.697,180566,4,0.278,0.552,NA,acustic,NA,NA,NA,0,84,4
NA,-4.764,NA,NA,4,0.695,0.891,NA,NA,0.057,NA,sense_veu,1,80,4
NA,-9.127,0.931,179404,NA,NA,0.387,NA,mig_acustic,0.412,1,sense_veu,1,96,NA
mig,-5.142,0.686,179640,4,0.963,0.698,lent,NA,0.0642,4,sense_veu,1,53,4
gravada,-13.684,0.692,249733,4,0.22,0.253,lent,acustic,0.0289,10,NA,NA,44,4
en_viu,-9.018,0.76,NA,NA,0.937,0.911,ràpid,NA,0.0941,0,sense_veu,0,60,NA
gravada,NA,0.854,246173,4,0.7,0.58,ràpid,mig_acustic,NA,1,NA,1,61,4
mig,NA,NA,NA,NA,0.187,0.687,lent,mig_acustic,NA,NA,sense_veu,1,74,NA
mig,NA,0.525,204746,NA,0.487,0.894,lent,mig_acustic,0.545,11,sense_veu,1,56,NA
en_viu,-7.014,0.707,NA,4,0.417,0.531,NA,no_acustic,NA,1,NA,NA,71,4
gravada,-9.378,0.553,194541,NA,NA,0.59,ràpid,NA,0.0544,NA,sense_veu,NA,0,NA
en_viu,-3.126,0.465,182826,4,0.569,0.896,NA,no_acustic,0.0795,2,sense_veu,NA,69,4
gravada,-5.582,0.835,267080,4,0.542,0.669,mitjà,no_acustic,0.0643,NA,sense_veu,0,79,4
gravada,NA,0.553,NA,NA,NA,0.586,mitjà,acustic,0.0362,NA,sense_veu,1,96,NA
NA,NA,NA,NA,4,0.326,NA,ràpid,no_acustic,0.134,6,sense_veu,NA,52,4
NA,-6.404,NA,181868,4,0.716,0.693,NA,NA,0.0264,6,sense_veu,NA,66,4
mig,-10.271,NA,NA,NA,0.278,0.552,lent,acustic,NA,NA,sense_veu,0,84,NA
NA,-14.171,0.263,225213,4,0.19,NA,ràpid,acustic,NA,9,molta_veu,1,50,4
gravada,-8.753,NA,227453,NA,0.722,0.531,NA,no_acustic,NA,6,sense_veu,0,23,NA
mig,NA,0.551,NA,4,0.334,NA,ràpid,NA,NA,4,sense_veu,NA,56,4
mig,-5.898,NA,303888,4,0.515,0.603,NA,acustic,NA,5,NA,1,73,4
en_viu,NA,NA,262000,4,0.963,0.724,mitjà,NA,0.0281,NA,sense_veu,NA,49,4
mig,NA,NA,201600,4,NA,NA,NA,mig_acustic,0.0842,7,NA,NA,22,4
gravada,NA,NA,NA,4,NA,NA,lent,no_acustic,NA,5,sense_veu,NA,34,4
NA,NA,0.789,256960,4,0.74,0.569,lent,mig_acustic,0.329,8,NA,1,36,4
en_viu,-5.99,0.557,187500,NA,0.734,0.616,NA,mig_acustic,0.226,9,sense_veu,NA,67,NA
en_viu,-3.599,NA,NA,4,0.159,0.938,NA,NA,0.0369,0,sense_veu,NA,42,4
gravada,-7.039,NA,219454,NA,0.745,0.843,ràpid,mig_acustic,0.094,6,NA,1,2,NA
NA,-5.036,NA,197266,4,0.104,NA,mitjà,mig_acustic,NA,8,sense_veu,1,81,4
en_viu,-11.772,0.466,181237,NA,0.366,0.413,ràpid,acustic,0.445,3,NA,NA,60,NA
en_viu,-9.139,0.781,NA,4,NA,0.625,lent,no_acustic,0.373,7,sense_veu,NA,54,4
NA,-4.296,NA,152000,4,0.832,0.63,ràpid,mig_acustic,0.395,11,sense_veu,1,90,4
gravada,-12.053,0.354,234546,NA,NA,NA,ràpid,acustic,0.0366,2,sense_veu,0,34,NA
gravada,-3.771,NA,202914,4,0.368,0.651,NA,mig_acustic,0.0499,NA,NA,0,75,4
NA,-5.956,0.606,NA,NA,0.373,0.689,NA,NA,0.0537,10,NA,NA,37,NA
en_viu,NA,NA,234774,4,NA,NA,NA,no_acustic,NA,7,sense_veu,1,50,4
gravada,NA,0.719,216726,4,0.345,0.497,lent,NA,0.681,NA,sense_veu,NA,77,4
en_viu,-3.23,NA,NA,4,0.893,0.877,lent,NA,0.0344,0,NA,0,75,4
mig,-13.189,NA,268626,3,0.192,0.303,mitjà,acustic,0.0302,2,sense_veu,0,66,3
gravada,-8.344,0.602,165640,NA,0.85,0.523,ràpid,acustic,0.0325,11,sense_veu,NA,28,NA
mig,-1.527,0.52,NA,NA,0.13,0.898,ràpid,mig_acustic,0.201,NA,sense_veu,0,55,NA
gravada,-4.142,NA,217160,NA,NA,0.823,ràpid,no_acustic,NA,NA,NA,NA,19,NA
gravada,-7.545,0.781,283818,NA,NA,0.524,mitjà,NA,NA,NA,NA,0,30,NA
mig,-23.48,0.368,NA,4,0.163,NA,NA,acustic,0.0601,0,molta_veu,0,62,4
mig,NA,NA,NA,4,NA,0.253,ràpid,acustic,0.0505,4,sense_veu,1,57,4
gravada,-11.228,0.779,257223,NA,0.885,NA,ràpid,mig_acustic,NA,2,sense_veu,NA,45,NA
gravada,-6.638,0.908,NA,4,NA,0.621,ràpid,no_acustic,0.102,1,NA,0,87,4
en_viu,-9.177,0.542,NA,4,0.281,0.559,mitjà,NA,0.384,1,sense_veu,NA,50,4
NA,-5.512,NA,177656,4,NA,0.821,ràpid,no_acustic,NA,9,sense_veu,1,26,4
gravada,NA,0.734,179290,4,0.965,0.842,ràpid,acustic,0.0693,8,sense_veu,1,28,4
mig,-7.114,NA,174860,4,0.374,NA,ràpid,acustic,0.0896,2,NA,1,87,4
NA,-2.207,0.428,NA,4,0.505,NA,ràpid,no_acustic,0.116,7,sense_veu,NA,53,4
en_viu,-6.97,0.835,NA,4,0.401,0.468,NA,no_acustic,NA,1,sense_veu,NA,70,4
en_viu,-6.434,NA,NA,4,NA,0.458,NA,acustic,NA,NA,NA,NA,62,4
gravada,-8.521,NA,NA,4,NA,NA,NA,mig_acustic,NA,7,sense_veu,1,61,4
mig,NA,0.848,NA,4,NA,0.666,lent,NA,0.274,0,sense_veu,1,72,4
gravada,-7.669,0.688,177053,5,0.278,NA,mitjà,mig_acustic,0.25,4,sense_veu,0,66,5
gravada,-5.42,NA,221080,NA,0.874,NA,lent,acustic,0.0481,8,sense_veu,0,66,NA
NA,NA,0.645,NA,4,0.322,0.485,mitjà,NA,NA,NA,sense_veu,NA,67,4
en_viu,-7.734,0.58,290600,4,0.816,NA,NA,NA,0.0408,1,sense_veu,0,44,4
mig,NA,0.682,NA,4,0.372,NA,NA,no_acustic,0.0695,NA,molta_veu,0,44,4
en_viu,-3.299,NA,194916,NA,0.477,0.9,ràpid,NA,0.0592,1,sense_veu,1,55,NA
en_viu,NA,0.587,129120,NA,0.686,0.573,ràpid,no_acustic,0.0383,4,NA,1,6,NA
NA,-5.624,0.796,350179,4,0.571,0.781,NA,NA,0.197,3,sense_veu,0,23,4
mig,-8.439,0.407,215238,NA,0.587,0.57,ràpid,acustic,NA,1,sense_veu,1,48,NA
en_viu,-6.187,0.743,172933,4,0.438,0.529,lent,mig_acustic,0.0505,7,sense_veu,0,69,4
NA,-8.212,0.68,224080,NA,0.273,0.494,mitjà,acustic,0.0589,NA,sense_veu,0,20,NA
en_viu,-6.162,0.879,189908,4,NA,0.662,mitjà,no_acustic,NA,2,sense_veu,NA,87,4
NA,-12.561,0.927,249506,4,NA,NA,lent,acustic,0.0908,8,NA,1,62,4
gravada,NA,0.505,NA,4,0.526,NA,ràpid,mig_acustic,0.0347,7,sense_veu,1,38,4
NA,-3.232,0.78,169242,NA,NA,NA,mitjà,NA,0.168,5,sense_veu,0,54,NA
NA,-11.399,0.825,NA,4,0.553,0.324,lent,acustic,0.032,4,sense_veu,1,66,4
gravada,-12.284,NA,NA,4,0.672,NA,lent,NA,NA,NA,poca_veu,0,66,4
NA,NA,0.19,162240,4,NA,0.964,NA,no_acustic,NA,NA,sense_veu,NA,50,4
NA,-6.442,NA,NA,4,NA,0.574,mitjà,NA,NA,NA,NA,NA,97,4
NA,NA,0.688,246973,4,NA,NA,NA,mig_acustic,NA,11,NA,0,48,4
mig,-6.266,NA,190533,NA,0.456,0.604,ràpid,acustic,NA,1,NA,1,76,NA
NA,NA,0.584,135773,NA,0.815,0.743,ràpid,acustic,0.0463,NA,sense_veu,NA,51,NA
en_viu,NA,0.746,NA,NA,0.667,0.703,ràpid,acustic,NA,4,sense_veu,0,87,NA
NA,NA,0.504,252826,4,NA,0.708,ràpid,NA,NA,NA,sense_veu,NA,44,4
gravada,-6.257,0.764,136333,4,0.972,0.497,ràpid,acustic,0.192,5,NA,NA,49,4
mig,-7.215,0.833,262328,4,0.328,0.549,ràpid,no_acustic,NA,NA,NA,NA,69,4
NA,-5.445,0.836,NA,4,0.76,0.725,mitjà,no_acustic,0.0571,7,NA,0,44,4
mig,-7.868,0.784,NA,4,NA,0.437,lent,mig_acustic,0.0509,5,sense_veu,1,68,4
gravada,-4.783,0.572,NA,4,0.318,0.691,NA,mig_acustic,NA,8,NA,0,86,4
en_viu,-5.985,0.691,187026,4,0.507,0.716,mitjà,no_acustic,NA,NA,sense_veu,NA,93,4
en_viu,NA,0.437,191860,4,0.432,0.773,lent,no_acustic,0.0373,2,sense_veu,0,40,4
gravada,-9.818,0.623,NA,4,0.948,0.709,mitjà,mig_acustic,NA,1,sense_veu,0,68,4
NA,-15.214,0.483,NA,NA,0.437,0.13,lent,acustic,0.0346,NA,sense_veu,1,25,NA
mig,NA,0.332,333967,NA,NA,NA,ràpid,acustic,0.043,6,sense_veu,0,0,NA
en_viu,-3.002,0.517,209361,4,0.108,0.988,lent,mig_acustic,NA,0,molta_veu,1,36,4
NA,-5.072,NA,NA,4,0.481,NA,mitjà,mig_acustic,NA,4,NA,0,89,4
gravada,-6.382,0.823,166053,4,NA,0.513,NA,no_acustic,0.0414,NA,sense_veu,1,65,4
gravada,-11.55,NA,381733,NA,0.762,NA,NA,no_acustic,NA,2,molta_veu,NA,36,NA
en_viu,-3.734,0.81,NA,NA,NA,0.749,NA,mig_acustic,0.114,6,sense_veu,0,84,NA
gravada,NA,0.716,228855,4,0.433,0.657,NA,no_acustic,0.0881,11,NA,NA,53,4
gravada,-9.612,0.273,287320,4,0.232,0.537,NA,no_acustic,NA,2,sense_veu,NA,59,4
NA,-6.231,0.899,147702,NA,0.38,0.619,ràpid,mig_acustic,0.253,8,NA,NA,48,NA
NA,-4.853,0.796,190466,NA,0.565,0.68,NA,mig_acustic,NA,10,sense_veu,0,78,NA
mig,NA,0.638,180000,NA,0.249,0.717,lent,acustic,0.0337,NA,sense_veu,1,94,NA
mig,-21.643,0.184,273735,4,0.0399,NA,mitjà,acustic,0.0408,2,NA,0,50,4
NA,NA,NA,NA,NA,0.845,NA,lent,acustic,0.0475,0,sense_veu,NA,5,NA
mig,NA,NA,NA,4,0.371,0.684,mitjà,NA,NA,6,NA,1,76,4
NA,-5.582,0.474,NA,NA,NA,0.731,ràpid,NA,0.0406,0,sense_veu,1,66,NA
mig,-14.918,0.439,NA,4,NA,0.434,lent,mig_acustic,0.0265,NA,sense_veu,1,77,4
en_viu,-12.846,0.482,252493,NA,NA,NA,mitjà,no_acustic,NA,NA,NA,1,66,NA
gravada,NA,NA,235626,4,NA,NA,mitjà,acustic,0.0278,5,sense_veu,1,42,4
NA,-9.633,0.792,163713,4,NA,0.557,mitjà,mig_acustic,0.248,10,poca_veu,NA,51,4
en_viu,NA,0.611,120750,4,0.152,0.456,mitjà,acustic,0.06,6,sense_veu,NA,62,4
gravada,-3.75,NA,NA,4,0.721,NA,NA,no_acustic,NA,0,sense_veu,1,70,4
en_viu,-11.497,0.771,NA,4,NA,0.727,NA,mig_acustic,NA,4,sense_veu,0,23,4
en_viu,-6.287,0.714,290767,NA,0.379,0.57,lent,NA,0.0233,8,poca_veu,0,60,NA
mig,-8.949,0.905,152613,4,0.21,NA,mitjà,mig_acustic,0.269,2,sense_veu,1,66,4
mig,NA,0.815,NA,4,0.877,NA,ràpid,mig_acustic,0.0897,NA,sense_veu,NA,40,4
mig,-9.54,0.589,151026,4,0.441,0.57,ràpid,NA,0.361,1,NA,NA,73,4
mig,-11.565,0.51,185333,4,NA,NA,NA,acustic,NA,5,sense_veu,NA,43,4
NA,NA,0.508,210571,4,0.149,0.914,ràpid,no_acustic,NA,NA,NA,0,55,4
gravada,-6.43,0.463,231573,4,0.66,NA,lent,no_acustic,NA,7,sense_veu,NA,48,4
NA,-8.386,NA,163053,4,NA,NA,NA,NA,0.034,NA,sense_veu,NA,39,4
en_viu,NA,0.391,NA,4,0.201,0.649,ràpid,acustic,NA,3,sense_veu,0,70,4
NA,-10.983,NA,151626,4,NA,0.776,ràpid,NA,NA,9,NA,NA,48,4
mig,NA,0.731,179230,4,0.508,0.614,lent,mig_acustic,0.0628,NA,sense_veu,0,69,4
NA,NA,0.643,NA,4,NA,NA,ràpid,NA,0.0856,10,sense_veu,NA,88,4
gravada,-2.674,0.545,180655,4,0.549,NA,mitjà,no_acustic,NA,NA,sense_veu,1,42,4
gravada,-9.558,0.725,226285,NA,NA,0.486,lent,acustic,0.122,3,sense_veu,0,43,NA
en_viu,NA,NA,NA,4,0.838,0.973,lent,mig_acustic,0.0838,NA,sense_veu,1,33,4
mig,-7.77,0.921,NA,4,NA,NA,lent,mig_acustic,NA,NA,sense_veu,1,71,4
NA,-2.966,0.447,NA,NA,0.533,0.966,ràpid,NA,0.089,7,sense_veu,NA,68,NA
mig,-7.113,0.522,263000,4,NA,NA,lent,mig_acustic,0.0354,5,sense_veu,0,39,4
en_viu,-4.029,0.763,197494,4,NA,0.671,NA,acustic,NA,1,NA,0,69,4
en_viu,NA,0.684,168000,4,0.791,NA,mitjà,NA,0.0805,NA,sense_veu,1,63,4
mig,NA,0.845,248866,NA,NA,0.51,NA,mig_acustic,0.224,11,NA,NA,76,NA
en_viu,NA,0.65,215973,NA,0.757,NA,NA,mig_acustic,0.0356,5,sense_veu,NA,12,NA
mig,-3.394,0.709,260233,4,0.446,0.857,mitjà,no_acustic,0.0881,9,NA,1,86,4
gravada,-30.226,0.287,NA,NA,0.0856,NA,NA,NA,0.0455,5,molta_veu,NA,49,NA
gravada,-6.4,0.822,186200,NA,0.335,0.476,NA,mig_acustic,NA,NA,sense_veu,0,45,NA
en_viu,-7.164,NA,NA,NA,0.107,NA,NA,no_acustic,0.052,2,sense_veu,1,69,NA
en_viu,-8.065,0.782,247266,NA,0.205,0.766,NA,mig_acustic,0.224,6,sense_veu,0,57,NA
NA,NA,0.251,292961,4,0.618,NA,ràpid,NA,0.037,3,molta_veu,0,35,4
en_viu,NA,0.655,162093,4,0.509,0.0909,ràpid,acustic,0.0751,NA,sense_veu,1,0,4
mig,-7.163,0.586,260253,NA,0.508,0.525,ràpid,mig_acustic,0.0615,1,sense_veu,0,79,NA
gravada,-2.404,0.805,NA,NA,0.663,NA,mitjà,no_acustic,0.0471,NA,molta_veu,NA,62,NA
en_viu,-7.295,0.637,179600,4,0.349,0.472,mitjà,acustic,0.0271,5,sense_veu,1,59,4
NA,-12.599,0.563,107160,4,0.13,0.162,mitjà,acustic,0.0358,10,sense_veu,0,45,4
NA,-7.012,0.805,451362,4,0.0716,NA,NA,no_acustic,NA,8,molta_veu,NA,58,4
NA,-11.839,NA,NA,4,NA,0.707,mitjà,no_acustic,0.0412,NA,poca_veu,1,56,4
NA,NA,NA,217893,NA,0.825,0.474,ràpid,no_acustic,0.274,NA,sense_veu,NA,57,NA
en_viu,-6.122,0.496,197112,4,0.62,0.793,NA,NA,0.297,5,sense_veu,NA,74,4
en_viu,-7.779,0.607,240551,NA,0.209,0.431,ràpid,acustic,NA,5,sense_veu,1,45,NA
NA,-10.969,0.447,231493,NA,0.59,NA,mitjà,NA,0.0331,4,NA,NA,44,NA
en_viu,-6.162,0.879,NA,NA,NA,NA,mitjà,no_acustic,0.309,NA,sense_veu,NA,87,NA
NA,NA,0.8,NA,4,0.367,NA,ràpid,no_acustic,NA,4,sense_veu,0,92,4
en_viu,NA,NA,239835,4,0.218,0.566,lent,acustic,0.2,6,sense_veu,0,97,4
NA,-19.459,NA,NA,NA,NA,NA,lent,NA,0.0508,0,poca_veu,1,36,NA
en_viu,NA,0.798,NA,4,0.606,NA,ràpid,acustic,0.28,6,sense_veu,NA,38,4
NA,NA,0.33,251666,4,0.485,NA,mitjà,acustic,NA,NA,sense_veu,0,49,4
en_viu,NA,NA,198946,NA,NA,0.66,lent,mig_acustic,0.123,10,sense_veu,0,80,NA
NA,-12.173,0.655,221773,4,0.515,0.533,mitjà,mig_acustic,NA,NA,sense_veu,1,26,4
mig,-6.056,0.544,215133,4,NA,0.897,ràpid,mig_acustic,0.0471,NA,sense_veu,0,71,4
mig,-18.772,NA,371240,3,NA,NA,ràpid,NA,0.0398,4,sense_veu,NA,4,3
mig,-9.448,0.519,231760,NA,NA,0.515,lent,NA,0.031,5,sense_veu,1,67,NA
NA,-8.131,0.547,NA,NA,NA,0.289,NA,NA,0.0348,NA,NA,NA,79,NA
en_viu,-4.449,NA,221653,NA,NA,0.779,lent,NA,0.0972,0,NA,0,89,NA
en_viu,NA,0.768,205000,4,0.0873,0.912,lent,acustic,0.14,2,sense_veu,1,49,4
gravada,-5.15,NA,NA,4,0.461,0.576,mitjà,mig_acustic,NA,11,sense_veu,0,65,4
mig,-5.812,0.554,215107,4,NA,0.768,lent,NA,NA,NA,sense_veu,0,19,4
NA,-13.931,NA,230000,4,0.342,0.274,ràpid,acustic,0.295,6,sense_veu,1,31,4
mig,-6.098,0.721,161537,4,0.749,0.75,lent,no_acustic,0.0377,NA,sense_veu,0,44,4
mig,-6.611,NA,NA,NA,0.371,NA,mitjà,mig_acustic,0.0512,6,sense_veu,1,76,NA
mig,-7.166,NA,131461,NA,NA,0.437,lent,acustic,0.211,NA,sense_veu,NA,56,NA
gravada,-6.106,NA,158266,4,NA,0.84,ràpid,mig_acustic,0.0891,2,sense_veu,0,4,4
mig,-18.361,0.524,253933,4,0.322,0.108,mitjà,acustic,0.0493,0,NA,NA,23,4
en_viu,-9.785,NA,NA,4,NA,0.42,mitjà,acustic,NA,5,sense_veu,NA,40,4
gravada,NA,NA,197386,4,0.632,0.857,mitjà,NA,0.0384,NA,sense_veu,1,63,4
NA,-2.298,NA,209014,4,NA,NA,mitjà,no_acustic,0.036,2,NA,1,63,4
mig,-6.742,0.603,NA,4,0.282,0.533,NA,acustic,0.0832,0,sense_veu,1,66,4
NA,-8.07,0.395,184120,4,NA,0.892,ràpid,mig_acustic,0.0537,11,NA,1,43,4
en_viu,NA,0.251,128199,4,0.599,NA,ràpid,acustic,NA,1,sense_veu,NA,60,4
en_viu,-4.549,NA,203733,NA,NA,0.971,NA,NA,0.1,8,sense_veu,1,55,NA
en_viu,-12.753,NA,NA,NA,0.485,NA,lent,acustic,0.0319,NA,sense_veu,1,61,NA
mig,-8.796,0.569,63697,NA,0.537,0.415,ràpid,acustic,0.0289,3,sense_veu,0,43,NA
en_viu,-3.906,NA,228240,4,NA,0.853,mitjà,acustic,NA,10,sense_veu,0,54,4
gravada,NA,0.749,229120,NA,0.674,0.723,mitjà,mig_acustic,0.0432,1,sense_veu,1,79,NA
gravada,-13.589,0.395,NA,4,0.126,NA,ràpid,NA,NA,NA,NA,1,74,4
en_viu,-5.389,0.625,251147,NA,0.581,0.833,mitjà,no_acustic,0.0347,7,sense_veu,0,41,NA
NA,NA,NA,293653,4,0.262,0.893,ràpid,no_acustic,NA,4,sense_veu,NA,69,4
mig,-8.32,NA,361280,4,0.239,NA,NA,NA,0.188,NA,sense_veu,1,64,4
gravada,NA,NA,158095,4,0.267,0.979,NA,no_acustic,NA,8,molta_veu,1,63,4
gravada,-3.188,NA,176748,3,0.967,0.737,mitjà,acustic,0.0337,NA,sense_veu,1,60,3
en_viu,-4.403,0.748,158349,4,0.909,0.856,mitjà,no_acustic,0.0281,NA,sense_veu,1,39,4
gravada,-7.811,0.344,219893,5,NA,0.418,NA,acustic,NA,3,NA,1,56,5
en_viu,NA,0.758,225973,4,NA,NA,NA,mig_acustic,0.159,NA,sense_veu,1,52,4
gravada,-2.507,0.741,259360,4,0.593,NA,ràpid,NA,0.14,8,NA,1,36,4
en_viu,-5.461,0.547,316413,4,0.362,0.949,mitjà,mig_acustic,0.0355,11,sense_veu,NA,35,4
mig,-4.245,0.345,245213,4,0.396,0.852,ràpid,no_acustic,0.0499,11,sense_veu,NA,49,4
NA,-4.746,NA,292093,4,0.577,0.915,NA,NA,0.113,NA,sense_veu,NA,80,4
NA,NA,NA,235445,4,0.404,NA,NA,acustic,0.232,NA,NA,1,4,4
NA,-10.526,NA,232426,NA,0.357,0.473,ràpid,mig_acustic,0.0269,10,sense_veu,1,62,NA
gravada,-7.927,0.756,155720,4,0.537,0.609,mitjà,NA,0.0544,3,sense_veu,1,80,4
gravada,-3.083,0.52,268832,4,0.62,0.901,ràpid,NA,0.121,5,sense_veu,NA,42,4
mig,-6.53,0.541,198600,4,0.203,NA,ràpid,no_acustic,NA,0,sense_veu,1,64,4
NA,NA,NA,NA,NA,0.793,0.887,NA,mig_acustic,0.0349,NA,sense_veu,NA,63,NA
NA,-7.516,0.64,140773,4,NA,0.663,ràpid,NA,0.0374,0,sense_veu,NA,81,4
NA,-7.916,0.442,235236,4,0.247,0.39,lent,NA,0.0285,8,sense_veu,1,35,4
mig,-9.744,0.828,257800,4,0.789,0.492,mitjà,mig_acustic,0.0276,0,sense_veu,NA,80,4
mig,NA,0.642,NA,1,0.108,0.237,NA,acustic,0.335,NA,NA,1,52,1
en_viu,NA,NA,289133,4,NA,0.912,ràpid,NA,NA,NA,molta_veu,0,16,4
en_viu,NA,0.59,NA,4,0.223,NA,NA,no_acustic,0.0817,7,NA,1,7,4
NA,-8.103,0.76,161989,NA,NA,0.476,ràpid,acustic,0.241,8,sense_veu,1,73,NA
NA,-9.558,0.586,NA,NA,NA,0.7,NA,mig_acustic,0.0363,0,NA,1,74,NA
mig,-7.016,0.511,280040,NA,0.161,NA,NA,NA,NA,5,sense_veu,NA,71,NA
mig,-3.318,NA,NA,NA,NA,0.749,ràpid,mig_acustic,0.0405,6,sense_veu,NA,73,NA
en_viu,NA,NA,177226,4,0.638,0.823,lent,NA,NA,NA,sense_veu,0,60,4
en_viu,-8.522,NA,208397,4,NA,0.481,NA,mig_acustic,0.0801,10,sense_veu,0,8,4
NA,-3.741,0.479,NA,NA,NA,NA,ràpid,no_acustic,NA,NA,sense_veu,1,7,NA
en_viu,-6.042,NA,173004,NA,0.868,0.491,lent,acustic,0.0317,9,NA,1,73,NA
en_viu,-3.889,0.609,NA,4,0.744,0.874,mitjà,no_acustic,0.0293,9,NA,NA,61,4
NA,-7.979,0.484,178743,4,NA,NA,ràpid,acustic,0.89,NA,sense_veu,0,45,4
mig,-7.841,0.584,192261,4,NA,0.494,lent,mig_acustic,NA,5,sense_veu,0,46,4
gravada,-3.528,NA,224933,4,0.793,0.899,mitjà,mig_acustic,0.0434,11,sense_veu,1,68,4
NA,-6.945,0.662,NA,4,NA,0.711,mitjà,no_acustic,0.0439,NA,molta_veu,0,63,4
mig,-8.125,0.772,209280,4,0.487,0.374,NA,acustic,0.226,5,sense_veu,0,45,4
mig,-15.723,0.697,183893,4,0.308,0.182,NA,mig_acustic,NA,NA,sense_veu,0,25,4
NA,-6.858,0.652,284653,4,NA,0.891,ràpid,acustic,NA,0,sense_veu,1,59,4
en_viu,-3.226,0.699,211975,NA,0.499,NA,mitjà,no_acustic,NA,NA,NA,NA,74,NA
en_viu,-5.812,NA,219106,4,NA,0.648,lent,acustic,0.0331,7,NA,1,57,4
mig,NA,NA,296800,4,NA,NA,lent,NA,0.037,4,sense_veu,0,79,4
NA,-9.321,0.939,182857,4,0.114,0.315,mitjà,no_acustic,0.487,NA,sense_veu,1,53,4
NA,-5.705,0.86,316053,4,NA,0.71,mitjà,NA,NA,NA,sense_veu,1,62,4
gravada,-2.371,NA,218295,4,NA,0.839,lent,mig_acustic,NA,NA,sense_veu,1,84,4
