"ID","acousticness","instrumentalness","loudness","energy","tempo","liveness","audio_valence","danceability","speechiness","song_duration_min","key","audio_mode","song_popularity","loudness_energy_impact","is_very_danceable","energy_dance_synergy","emotional_intensity"
5543,"mig_acustic","sense_veu",-12.539,0.621,"ràpid","mig",0.675,0.759,0.0908,2.37955,5,1,25,-7.786719,1,0.471339,0.419175
5544,"mig_acustic","sense_veu",-5.534,0.819,"ràpid","gravada",0.743,0.466,0.199,2.88198333333333,8,0,72,-4.532346,0,0.381654,0.608517
5545,"no_acustic","sense_veu",-4.693,0.957,"ràpid","mig",0.636,0.853,0.219,3.3771,10,0,69,-4.491201,1,0.816321,0.608652
5546,"mig_acustic","sense_veu",-10.033,0.659,"ràpid","gravada",0.59,0.729,0.0375,3.81348333333333,5,1,55,-6.611747,1,0.480411,0.38881
5547,"no_acustic","sense_veu",-7.103,0.559,"ràpid","mig",0.141,0.637,0.106,4.80843333333333,0,1,39,-3.970577,0,0.356083,0.078819
5548,"mig_acustic","sense_veu",-7.718,0.675,"mitjà","en_viu",0.854,0.784,0.049,3.54266666666667,0,1,20,-5.20965,1,0.5292,0.57645
5549,"no_acustic","poca_veu",-3.969,0.761,"mitjà","en_viu",0.284,0.525,0.0699,2.517,0,1,58,-3.020409,0,0.399525,0.216124
5550,"acustic","sense_veu",-11.675,0.369,"lent","mig",0.17,0.416,0.0656,3.91288333333333,10,0,65,-4.308075,0,0.153504,0.06273
5551,"mig_acustic","sense_veu",-6.477,0.748,"mitjà","mig",0.625,0.673,0.0435,3.068,1,1,72,-4.844796,0,0.503404,0.4675
5552,"mig_acustic","sense_veu",-6.145,0.433,"ràpid","en_viu",0.253,0.499,0.0438,3.99723333333333,4,1,84,-2.660785,0,0.216067,0.109549
5553,"no_acustic","sense_veu",-6.848,0.731,"mitjà","en_viu",0.861,0.782,0.0456,3.15388333333333,1,1,40,-5.005888,1,0.571642,0.629391
5554,"mig_acustic","sense_veu",-7.041,0.706,"mitjà","en_viu",0.0608,0.274,0.395,3.92288333333333,2,0,48,-4.970946,0,0.193444,0.0429248
5555,"no_acustic","molta_veu",-6.208,0.815,"ràpid","en_viu",0.691,0.833,0.0348,4.39955,2,0,57,-5.05952,1,0.678895,0.563165
5556,"no_acustic","sense_veu",-6.657,0.929,"mitjà","en_viu",0.387,0.618,0.0604,4.76443333333333,4,1,28,-6.184353,0,0.574122,0.359523
5557,"mig_acustic","sense_veu",-4.826,0.657,"ràpid","mig",0.64,0.753,0.0449,3.07886666666667,7,1,90,-3.170682,1,0.494721,0.42048
5558,"no_acustic","sense_veu",-9.211,0.449,"lent","en_viu",0.357,0.754,0.241,3.31621666666667,7,1,93,-4.135739,1,0.338546,0.160293
5559,"mig_acustic","sense_veu",-7.286,0.553,"ràpid","mig",0.656,0.852,0.318,3.43131666666667,1,0,79,-4.029158,1,0.471156,0.362768
5560,"no_acustic","sense_veu",-3.418,0.873,"mitjà","en_viu",0.465,0.8,0.089,3.73228333333333,11,0,50,-2.983914,1,0.6984,0.405945
5561,"no_acustic","molta_veu",-8.325,0.899,"ràpid","mig",0.611,0.436,0.0257,4.08976666666667,10,1,52,-7.484175,0,0.391964,0.549289
5562,"mig_acustic","sense_veu",-6.517,0.368,"ràpid","mig",0.905,0.911,0.0788,2.874,11,0,76,-2.398256,1,0.335248,0.33304
5563,"mig_acustic","sense_veu",-6.998,0.716,"lent","mig",0.809,0.55,0.319,4.54088333333333,8,1,59,-5.010568,0,0.3938,0.579244
5564,"no_acustic","sense_veu",-4.575,0.7,"mitjà","gravada",0.245,0.55,0.0378,3.97755,7,1,14,-3.2025,0,0.385,0.1715
5565,"mig_acustic","sense_veu",-5.383,0.852,"ràpid","mig",0.831,0.59,0.173,3.833,7,0,22,-4.586316,0,0.50268,0.708012
5566,"no_acustic","sense_veu",-8.357,0.387,"mitjà","mig",0.308,0.572,0.0329,3.66533333333333,9,1,65,-3.234159,0,0.221364,0.119196
5567,"acustic","sense_veu",-6.262,0.478,"lent","mig",0.321,0.4,0.0296,4.16853333333333,8,1,41,-2.993236,0,0.1912,0.153438
5568,"mig_acustic","sense_veu",-9.027,0.503,"lent","en_viu",0.417,0.677,0.0867,3.45776666666667,6,1,47,-4.540581,0,0.340531,0.209751
5569,"acustic","sense_veu",-10.022,0.468,"mitjà","mig",0.264,0.511,0.0912,3.69421666666667,5,0,22,-4.690296,0,0.239148,0.123552
5570,"acustic","sense_veu",-13.299,0.323,"ràpid","mig",0.18,0.219,0.0333,3.26176666666667,10,1,58,-4.295577,0,0.070737,0.05814
5571,"mig_acustic","sense_veu",-7.776,0.588,"ràpid","gravada",0.58,0.709,0.0433,4.63443333333333,11,0,70,-4.572288,1,0.416892,0.34104
5572,"mig_acustic","sense_veu",-7.952,0.846,"ràpid","en_viu",0.892,0.578,0.0441,3.27688333333333,8,1,62,-6.727392,0,0.488988,0.754632
5573,"acustic","sense_veu",-5.618,0.83,"mitjà","mig",0.468,0.793,0.1,3.46798333333333,9,0,87,-4.66294,1,0.65819,0.38844
5574,"acustic","molta_veu",-20.894,0.0786,"lent","mig",0.314,0.519,0.095,1.11666666666667,0,0,69,-1.6422684,0,0.0407934,0.0246804
5575,"acustic","sense_veu",-6.781,0.885,"mitjà","en_viu",0.608,0.637,0.0368,2.38666666666667,4,1,30,-6.001185,0,0.563745,0.53808
5576,"no_acustic","sense_veu",-10.455,0.617,"lent","en_viu",0.823,0.595,0.117,3.916,6,0,19,-6.450735,0,0.367115,0.507791
5577,"mig_acustic","sense_veu",-7.055,0.831,"ràpid","en_viu",0.289,0.621,0.542,3.02666666666667,10,0,17,-5.862705,0,0.516051,0.240159
5578,"mig_acustic","sense_veu",-7.025,0.642,"ràpid","en_viu",0.414,0.553,0.219,3.27933333333333,10,0,52,-4.51005,0,0.355026,0.265788
5579,"mig_acustic","sense_veu",-4.877,0.754,"ràpid","mig",0.592,0.559,0.0259,3.31021666666667,7,1,10,-3.677258,0,0.421486,0.446368
5580,"mig_acustic","molta_veu",-9.037,0.735,"mitjà","mig",0.71,0.955,0.0447,4.4335,9,0,4,-6.642195,1,0.701925,0.52185
5581,"mig_acustic","sense_veu",-9.484,0.58,"ràpid","gravada",0.402,0.624,0.164,3.97613333333333,9,1,56,-5.50072,0,0.36192,0.23316
5582,"mig_acustic","molta_veu",-7.881,0.339,"mitjà","gravada",0.388,0.747,0.0871,2.14106666666667,2,1,19,-2.671659,1,0.253233,0.131532
5583,"acustic","sense_veu",-9.849,0.465,"ràpid","en_viu",0.7,0.519,0.416,1.05133333333333,10,0,55,-4.579785,0,0.241335,0.3255
5584,"mig_acustic","sense_veu",-4.997,0.763,"lent","mig",0.721,0.625,0.0349,3.916,8,0,75,-3.812711,0,0.476875,0.550123
5585,"mig_acustic","sense_veu",-7.368,0.415,"ràpid","mig",0.274,0.55,0.052,2.95043333333333,4,0,87,-3.05772,0,0.22825,0.11371
5586,"mig_acustic","sense_veu",-8.456,0.471,"lent","mig",0.31,0.739,0.0436,3.24,5,1,65,-3.982776,1,0.348069,0.14601
5587,"acustic","sense_veu",-5.658,0.769,"mitjà","gravada",0.642,0.702,0.186,3.10133333333333,10,0,83,-4.351002,1,0.539838,0.493698
5588,"no_acustic","sense_veu",-4.743,0.987,"mitjà","en_viu",0.8,0.614,0.0337,3.14843333333333,7,0,15,-4.681341,0,0.606018,0.7896
5589,"acustic","sense_veu",-7.678,0.339,"ràpid","mig",0.118,0.743,0.0305,3.97288333333333,2,1,62,-2.602842,1,0.251877,0.040002
5590,"mig_acustic","sense_veu",-4.422,0.579,"lent","gravada",0.56,0.757,0.0809,3.4,1,0,74,-2.560338,1,0.438303,0.32424
5591,"mig_acustic","sense_veu",-7.24,0.828,"lent","mig",0.753,0.605,0.0389,3.53776666666667,5,0,16,-5.99472,0,0.50094,0.623484
5592,"mig_acustic","sense_veu",-4.573,0.808,"lent","gravada",0.447,0.567,0.0963,3.05593333333333,4,0,53,-3.694984,0,0.458136,0.361176
5593,"mig_acustic","sense_veu",-7.025,0.625,"mitjà","en_viu",0.856,0.903,0.219,3.88176666666667,10,0,52,-4.390625,1,0.564375,0.535
5594,"no_acustic","sense_veu",-3.304,0.82,"lent","en_viu",0.258,0.547,0.0507,3.38788333333333,3,0,58,-2.70928,0,0.44854,0.21156
5595,"no_acustic","molta_veu",-10.098,0.678,"mitjà","gravada",0.721,0.64,0.0469,4.65866666666667,7,1,7,-6.846444,0,0.43392,0.488838
5596,"mig_acustic","sense_veu",-6.363,0.591,"ràpid","mig",0.768,0.811,0.073,2.38805,11,0,37,-3.760533,1,0.479301,0.453888
5597,"acustic","sense_veu",-9.324,0.413,"mitjà","gravada",0.215,0.773,0.0673,3.25123333333333,6,0,53,-3.850812,1,0.319249,0.088795
5598,"mig_acustic","sense_veu",-4.155,0.908,"mitjà","en_viu",0.666,0.78,0.0266,3.9769,11,0,67,-3.77274,1,0.70824,0.604728
5599,"mig_acustic","sense_veu",-10.042,0.68,"mitjà","gravada",0.919,0.65,0.0289,3.216,4,0,16,-6.82856,0,0.442,0.62492
5600,"acustic","sense_veu",-6.53,0.624,"lent","en_viu",0.594,0.539,0.0403,3.84488333333333,9,1,73,-4.07472,0,0.336336,0.370656
5601,"mig_acustic","sense_veu",-5.76,0.801,"ràpid","mig",0.836,0.618,0.212,3.21376666666667,8,0,57,-4.61376,0,0.495018,0.669636
5602,"no_acustic","sense_veu",-3.142,0.786,"mitjà","en_viu",0.573,0.479,0.0301,4.31376666666667,2,0,77,-2.469612,0,0.376494,0.450378
5603,"acustic","sense_veu",-5.673,0.64,"mitjà","en_viu",0.436,0.469,0.0402,4.02688333333333,11,0,55,-3.63072,0,0.30016,0.27904
5604,"acustic","sense_veu",-5.582,0.637,"lent","gravada",0.39,0.684,0.0377,2.72643333333333,2,1,49,-3.555734,0,0.435708,0.24843
5605,"no_acustic","sense_veu",-5.678,0.7,"ràpid","gravada",0.763,0.31,0.047,4.25821666666667,9,1,83,-3.9746,0,0.217,0.5341
5606,"mig_acustic","sense_veu",-4.793,0.63,"mitjà","gravada",0.946,0.767,0.0344,3.28066666666667,7,1,54,-3.01959,1,0.48321,0.59598
5607,"no_acustic","sense_veu",-4.593,0.928,"lent","mig",0.265,0.422,0.131,3.15301666666667,8,1,47,-4.262304,0,0.391616,0.24592
5608,"no_acustic","molta_veu",-6.081,0.68,"mitjà","gravada",0.157,0.703,0.0571,4.73021666666667,10,1,57,-4.13508,1,0.47804,0.10676
5609,"mig_acustic","sense_veu",-6.126,0.518,"lent","en_viu",0.427,0.439,0.0296,4.15243333333333,6,1,68,-3.173268,0,0.227402,0.221186
5610,"no_acustic","sense_veu",-3.756,0.954,"ràpid","en_viu",0.43,0.425,0.0476,4.05266666666667,1,0,73,-3.583224,0,0.40545,0.41022
5611,"acustic","sense_veu",-10.866,0.179,"mitjà","mig",0.191,0.658,0.0448,2.4345,8,1,75,-1.945014,0,0.117782,0.034189
5612,"mig_acustic","sense_veu",-4.296,0.63,"ràpid","mig",0.832,0.733,0.395,2.53333333333333,11,0,90,-2.70648,1,0.46179,0.52416
5613,"no_acustic","sense_veu",-4.667,0.782,"mitjà","gravada",0.286,0.706,0.0454,3.74733333333333,1,1,8,-3.649594,1,0.552092,0.223652
5614,"acustic","sense_veu",-9.504,0.693,"lent","mig",0.772,0.914,0.411,1.81816666666667,4,0,50,-6.586272,1,0.633402,0.534996
5615,"mig_acustic","sense_veu",-3.203,0.9,"lent","gravada",0.158,0.572,0.0875,4.02776666666667,1,1,85,-2.8827,0,0.5148,0.1422
5616,"acustic","molta_veu",-5.558,0.827,"lent","mig",0.661,0.738,0.273,3.8952,11,0,59,-4.596466,1,0.610326,0.546647
5617,"mig_acustic","sense_veu",-4.188,0.857,"lent","en_viu",0.962,0.897,0.137,2.47271666666667,8,1,55,-3.589116,1,0.768729,0.824434
5618,"acustic","sense_veu",-4.407,0.807,"lent","gravada",0.626,0.658,0.058,3.31851666666667,1,1,83,-3.556449,0,0.531006,0.505182
5619,"mig_acustic","sense_veu",-3.135,0.863,"lent","mig",0.822,0.749,0.0327,4.11288333333333,7,0,53,-2.705505,1,0.646387,0.709386
5620,"mig_acustic","sense_veu",-3.544,0.797,"lent","gravada",0.768,0.564,0.0647,3.82443333333333,7,0,42,-2.824568,0,0.449508,0.612096
5621,"acustic","sense_veu",-9.74,0.533,"ràpid","mig",0.471,0.611,0.0412,2.442,0,0,91,-5.19142,0,0.325663,0.251043
5622,"acustic","sense_veu",-4.089,0.843,"lent","gravada",0.351,0.545,0.0813,3.42043333333333,9,0,60,-3.447027,0,0.459435,0.295893
5623,"no_acustic","sense_veu",-3.273,0.987,"ràpid","en_viu",0.627,0.466,0.0583,2.69205,7,1,55,-3.230451,0,0.459942,0.618849
5624,"no_acustic","sense_veu",-8.056,0.637,"ràpid","en_viu",0.516,0.478,0.0405,3.33933333333333,2,1,2,-5.131672,0,0.304486,0.328692
5625,"mig_acustic","sense_veu",-11.263,0.569,"mitjà","gravada",0.659,0.649,0.0448,3.82666666666667,10,1,1,-6.408647,0,0.369281,0.374971
5626,"mig_acustic","sense_veu",-6.876,0.572,"mitjà","gravada",0.552,0.525,0.321,3.26221666666667,1,1,49,-3.933072,0,0.3003,0.315744
5627,"acustic","sense_veu",-12.51,0.129,"ràpid","mig",0.248,0.68,0.149,2.28176666666667,2,1,50,-1.61379,0,0.08772,0.031992
5628,"no_acustic","sense_veu",-7.272,0.805,"ràpid","gravada",0.286,0.432,0.127,4.72891666666667,11,0,15,-5.85396,0,0.34776,0.23023
5629,"mig_acustic","sense_veu",-6.952,0.867,"ràpid","en_viu",0.832,0.429,0.0503,3.1971,4,1,37,-6.027384,0,0.371943,0.721344
5630,"acustic","molta_veu",-19.696,0.0964,"ràpid","mig",0.0785,0.437,0.0338,3.82266666666667,0,1,47,-1.8986944,0,0.0421268,0.0075674
5631,"no_acustic","sense_veu",-6.031,0.613,"ràpid","en_viu",0.302,0.518,0.0815,3.83155,11,0,62,-3.697003,0,0.317534,0.185126
5632,"no_acustic","sense_veu",-6.477,0.784,"ràpid","en_viu",0.377,0.705,0.271,4.41421666666667,2,1,78,-5.077968,1,0.55272,0.295568
5633,"no_acustic","sense_veu",-3.133,0.928,"mitjà","en_viu",0.6,0.452,0.061,2.78396666666667,2,1,71,-2.907424,0,0.419456,0.5568
5634,"no_acustic","sense_veu",-3.68,0.779,"ràpid","gravada",0.547,0.488,0.0309,3.20021666666667,8,1,71,-2.86672,0,0.380152,0.426113
5635,"acustic","sense_veu",-9.594,0.809,"lent","en_viu",0.561,0.516,0.0545,2.116,0,0,13,-7.761546,0,0.417444,0.453849
5636,"mig_acustic","sense_veu",-16.259,0.472,"ràpid","en_viu",0.286,0.442,0.0399,3.75733333333333,0,1,1,-7.674248,0,0.208624,0.134992
5637,"mig_acustic","sense_veu",-6.458,0.639,"ràpid","mig",0.596,0.529,0.0508,2.77288333333333,1,0,74,-4.126662,0,0.338031,0.380844
5638,"mig_acustic","sense_veu",-6.361,0.965,"ràpid","mig",0.43,0.522,0.0259,5.326,10,1,4,-6.138365,0,0.50373,0.41495
5639,"mig_acustic","sense_veu",-7.406,0.768,"ràpid","en_viu",0.535,0.426,0.0315,4.03843333333333,0,1,55,-5.687808,0,0.327168,0.41088
5640,"no_acustic","sense_veu",-5.57,0.546,"mitjà","en_viu",0.581,0.783,0.0347,4.46006666666667,5,0,60,-3.04122,1,0.427518,0.317226
5641,"no_acustic","sense_veu",-5.75,0.821,"mitjà","en_viu",0.519,0.761,0.0695,4.24621666666667,6,0,39,-4.72075,1,0.624781,0.426099
5642,"no_acustic","sense_veu",-3.226,0.889,"ràpid","en_viu",0.896,0.573,0.0442,5.97376666666667,9,1,32,-2.867914,0,0.509397,0.796544
5643,"no_acustic","sense_veu",-4.196,0.877,"lent","gravada",0.885,0.672,0.0342,3.36666666666667,9,0,39,-3.679892,0,0.589344,0.776145
5644,"no_acustic","sense_veu",-7.439,0.738,"lent","gravada",0.538,0.503,0.0444,3.5431,0,1,41,-5.489982,0,0.371214,0.397044
5645,"no_acustic","sense_veu",-4.461,0.935,"lent","gravada",0.967,0.649,0.0427,4.6451,10,0,74,-4.171035,0,0.606815,0.904145
5646,"no_acustic","sense_veu",-4.366,0.546,"lent","mig",0.916,0.916,0.0495,4.10135,8,0,50,-2.383836,1,0.500136,0.500136
5647,"no_acustic","sense_veu",-4.644,0.973,"mitjà","en_viu",0.807,0.639,0.107,3.74615,10,0,59,-4.518612,0,0.621747,0.785211
5648,"acustic","sense_veu",-7.458,0.479,"lent","en_viu",0.284,0.515,0.0261,3.48788333333333,11,0,87,-3.572382,0,0.246685,0.136036
5649,"no_acustic","sense_veu",-3.282,0.66,"mitjà","en_viu",0.387,0.713,0.0549,3.50611666666667,5,0,77,-2.16612,1,0.47058,0.25542
5650,"mig_acustic","sense_veu",-7.512,0.587,"lent","mig",0.64,0.855,0.0336,3.33465,8,1,78,-4.409544,1,0.501885,0.37568
5651,"acustic","sense_veu",-12.621,0.342,"ràpid","en_viu",0.434,0.299,0.0363,5.31355,0,1,72,-4.316382,0,0.102258,0.148428
5652,"mig_acustic","sense_veu",-7.825,0.687,"lent","en_viu",0.556,0.529,0.0795,4.92466666666667,6,1,65,-5.375775,0,0.363423,0.381972
5653,"mig_acustic","sense_veu",-5.777,0.718,"mitjà","en_viu",0.685,0.738,0.0414,2.86888333333333,1,0,70,-4.147886,1,0.529884,0.49183
5654,"no_acustic","sense_veu",-5.985,0.716,"mitjà","en_viu",0.47,0.691,0.0351,3.1171,7,1,93,-4.28526,0,0.494756,0.33652
5655,"no_acustic","sense_veu",-6.744,0.573,"ràpid","en_viu",0.348,0.707,0.0528,5.21066666666667,0,1,71,-3.864312,1,0.405111,0.199404
5656,"acustic","sense_veu",-13.092,0.651,"lent","gravada",0.54,0.661,0.0374,2.67973333333333,6,0,42,-8.522892,0,0.430311,0.35154
5657,"no_acustic","sense_veu",-4.927,0.75,"mitjà","gravada",0.925,0.53,0.0413,3.29976666666667,11,1,75,-3.69525,0,0.3975,0.69375
5658,"acustic","sense_veu",-4.001,0.76,"ràpid","en_viu",0.473,0.453,0.115,4.93666666666667,0,1,75,-3.04076,0,0.34428,0.35948
5659,"mig_acustic","sense_veu",-10.58,0.486,"lent","mig",0.617,0.777,0.0529,3.87955,10,0,26,-5.14188,1,0.377622,0.299862
5660,"mig_acustic","sense_veu",-3.824,0.807,"mitjà","gravada",0.716,0.907,0.0369,3.22133333333333,11,0,12,-3.085968,1,0.731949,0.577812
5661,"mig_acustic","sense_veu",-7.467,0.495,"ràpid","mig",0.517,0.676,0.0772,2.7234,9,0,73,-3.696165,0,0.33462,0.255915
5662,"mig_acustic","molta_veu",-4.822,0.934,"mitjà","en_viu",0.587,0.682,0.0741,4.12671666666667,0,1,35,-4.503748,0,0.636988,0.548258
5663,"acustic","sense_veu",-8.578,0.379,"mitjà","en_viu",0.185,0.796,0.0934,4.77821666666667,8,1,22,-3.251062,1,0.301684,0.070115
5664,"no_acustic","sense_veu",-1.6,0.939,"lent","gravada",0.733,0.549,0.0421,2.81058333333333,11,1,26,-1.5024,0,0.515511,0.688287
5665,"no_acustic","sense_veu",-4.962,0.828,"ràpid","mig",0.249,0.439,0.0497,3.59355,11,0,48,-4.108536,0,0.363492,0.206172
5666,"no_acustic","sense_veu",-4.893,0.884,"ràpid","gravada",0.846,0.447,0.125,3.72755,7,0,50,-4.325412,0,0.395148,0.747864
5667,"no_acustic","sense_veu",-6.259,0.671,"ràpid","mig",0.198,0.941,0.0477,5.22776666666667,8,1,70,-4.199789,1,0.631411,0.132858
5668,"acustic","sense_veu",-16.809,0.144,"mitjà","gravada",0.264,0.649,0.0522,4.634,0,1,52,-2.420496,0,0.093456,0.038016
5669,"no_acustic","sense_veu",-4.591,0.931,"mitjà","en_viu",0.156,0.522,0.133,3.136,4,0,55,-4.274221,0,0.485982,0.145236
5670,"no_acustic","sense_veu",-5.442,0.887,"lent","mig",0.395,0.599,0.065,2.81093333333333,6,0,53,-4.827054,0,0.531313,0.350365
5671,"mig_acustic","sense_veu",-7.813,0.423,"ràpid","mig",0.288,0.392,0.032,4.08643333333333,7,1,71,-3.304899,0,0.165816,0.121824
5672,"no_acustic","sense_veu",-2.353,0.907,"mitjà","en_viu",0.337,0.568,0.0573,3.70888333333333,7,0,39,-2.134171,0,0.515176,0.305659
5673,"acustic","sense_veu",-3.814,0.826,"mitjà","en_viu",0.836,0.944,0.229,3.96755,2,0,64,-3.150364,1,0.779744,0.690536
5674,"no_acustic","molta_veu",-12.252,0.609,"ràpid","gravada",0.363,0.546,0.138,3.05088333333333,7,1,51,-7.461468,0,0.332514,0.221067
5675,"mig_acustic","sense_veu",-5.82,0.481,"mitjà","gravada",0.162,0.381,0.0322,4.1307,0,1,71,-2.79942,0,0.183261,0.077922
5676,"no_acustic","sense_veu",-6.021,0.785,"ràpid","en_viu",0.649,0.648,0.165,3.65333333333333,7,1,73,-4.726485,0,0.50868,0.509465
5677,"mig_acustic","sense_veu",-5.551,0.832,"mitjà","en_viu",0.872,0.691,0.0406,3.26933333333333,8,0,76,-4.618432,0,0.574912,0.725504
5678,"no_acustic","sense_veu",-5.708,0.865,"lent","gravada",0.859,0.545,0.0286,3.89888333333333,11,0,79,-4.93742,0,0.471425,0.743035
5679,"mig_acustic","sense_veu",-6.271,0.526,"lent","mig",0.279,0.81,0.0653,3.15,8,1,63,-3.298546,1,0.42606,0.146754
5680,"mig_acustic","sense_veu",-6.252,0.77,"ràpid","en_viu",0.679,0.78,0.122,3.44776666666667,5,1,29,-4.81404,1,0.6006,0.52283
5681,"acustic","sense_veu",-14.268,0.401,"ràpid","gravada",0.824,0.69,0.0322,3.60443333333333,0,1,71,-5.721468,0,0.27669,0.330424
5682,"no_acustic","sense_veu",-6.78,0.813,"mitjà","gravada",0.826,0.738,0.0736,3.08113333333333,0,1,52,-5.51214,1,0.599994,0.671538
5683,"mig_acustic","sense_veu",-6.505,0.586,"lent","mig",0.323,0.664,0.0654,3.7191,4,1,72,-3.81193,0,0.389104,0.189278
5684,"no_acustic","sense_veu",-5.671,0.747,"mitjà","en_viu",0.457,0.563,0.0328,3.432,0,1,7,-4.236237,0,0.420561,0.341379
5685,"mig_acustic","sense_veu",-3.682,0.875,"mitjà","mig",0.772,0.696,0.0649,3.71221666666667,0,1,59,-3.22175,0,0.609,0.6755
5686,"mig_acustic","sense_veu",-5.713,0.707,"lent","en_viu",0.803,0.736,0.152,2.68155,11,0,59,-4.039091,1,0.520352,0.567721
5687,"no_acustic","sense_veu",-6.308,0.711,"mitjà","gravada",0.162,0.242,0.038,3.3846,9,1,50,-4.484988,0,0.172062,0.115182
5688,"mig_acustic","sense_veu",-5.218,0.759,"ràpid","mig",0.667,0.754,0.302,3.57776666666667,11,0,78,-3.960462,1,0.572286,0.506253
5689,"mig_acustic","sense_veu",-7.785,0.673,"ràpid","gravada",0.562,0.862,0.371,3.60135,7,0,55,-5.239305,1,0.580126,0.378226
5690,"no_acustic","sense_veu",-4.365,0.961,"ràpid","gravada",0.616,0.678,0.0294,3.80888333333333,8,0,47,-4.194765,0,0.651558,0.591976
5691,"mig_acustic","sense_veu",-7.65,0.603,"ràpid","gravada",0.169,0.511,0.162,3.33965,4,0,84,-4.61295,0,0.308133,0.101907
5692,"no_acustic","sense_veu",-9.129,0.419,"lent","en_viu",0.756,0.918,0.104,2.92088333333333,5,0,68,-3.825051,1,0.384642,0.316764
5693,"no_acustic","sense_veu",-5.403,0.565,"mitjà","gravada",0.732,0.821,0.309,4.04266666666667,4,0,55,-3.052695,1,0.463865,0.41358
5694,"no_acustic","sense_veu",-3.69,0.789,"ràpid","en_viu",0.0564,0.487,0.044,4.5119,8,1,91,-2.91141,0,0.384243,0.0444996
5695,"mig_acustic","sense_veu",-7.34,0.792,"lent","mig",0.666,0.645,0.036,3.87421666666667,4,0,76,-5.81328,0,0.51084,0.527472
5696,"no_acustic","sense_veu",-3.563,0.654,"ràpid","en_viu",0.455,0.48,0.0751,3.24885,10,1,61,-2.330202,0,0.31392,0.29757
5697,"acustic","sense_veu",-9.988,0.389,"mitjà","en_viu",0.389,0.491,0.0282,3.6742,3,1,33,-3.885332,0,0.190999,0.151321
5698,"mig_acustic","sense_veu",-6.417,0.625,"mitjà","gravada",0.386,0.838,0.0539,3.01021666666667,10,0,64,-4.010625,1,0.52375,0.24125
5699,"acustic","sense_veu",-7.653,0.342,"lent","en_viu",0.499,0.83,0.291,2.39413333333333,0,1,39,-2.617326,1,0.28386,0.170658
5700,"mig_acustic","sense_veu",-3.714,0.816,"ràpid","gravada",0.816,0.653,0.167,2.874,2,1,84,-3.030624,0,0.532848,0.665856
5701,"acustic","sense_veu",-10.557,0.559,"ràpid","gravada",0.97,0.774,0.052,3.06333333333333,7,1,40,-5.901363,1,0.432666,0.54223
5702,"mig_acustic","sense_veu",-4.251,0.803,"mitjà","en_viu",0.0695,0.685,0.156,3.42133333333333,2,1,75,-3.413553,0,0.550055,0.0558085
5703,"mig_acustic","sense_veu",-6.187,0.529,"ràpid","en_viu",0.438,0.743,0.219,2.88221666666667,7,0,69,-3.272923,1,0.393047,0.231702
5704,"acustic","sense_veu",-11.361,0.466,"ràpid","gravada",0.239,0.386,0.0618,4.00568333333333,9,1,82,-5.294226,0,0.179876,0.111374
5705,"mig_acustic","sense_veu",-6.313,0.729,"ràpid","gravada",0.276,0.716,0.117,4.39145,5,1,81,-4.602177,1,0.521964,0.201204
5706,"acustic","sense_veu",-6.381,0.637,"ràpid","gravada",0.1,0.494,0.0333,4.57821666666667,5,1,74,-4.064697,0,0.314678,0.0637
5707,"mig_acustic","sense_veu",-5.058,0.778,"lent","en_viu",0.903,0.854,0.0941,3.96443333333333,1,1,35,-3.935124,1,0.664412,0.702534
5708,"no_acustic","sense_veu",-5.758,0.604,"ràpid","en_viu",0.45,0.429,0.0356,3.56806666666667,7,1,53,-3.477832,0,0.259116,0.2718
5709,"no_acustic","sense_veu",-7.628,0.614,"ràpid","en_viu",0.239,0.576,0.0579,3.11821666666667,9,1,7,-4.683592,0,0.353664,0.146746
5710,"acustic","sense_veu",-4.832,0.626,"ràpid","gravada",0.0632,0.387,0.0353,5.01176666666667,7,0,72,-3.024832,0,0.242262,0.0395632
5711,"mig_acustic","sense_veu",-4.733,0.735,"mitjà","en_viu",0.754,0.672,0.0457,3.35478333333333,5,0,93,-3.478755,0,0.49392,0.55419
5712,"no_acustic","sense_veu",-5.741,0.698,"ràpid","mig",0.836,0.547,0.0369,4.36555,4,0,72,-4.007218,0,0.381806,0.583528
5713,"mig_acustic","sense_veu",-6.539,0.807,"ràpid","en_viu",0.728,0.573,0.0415,2.64376666666667,4,1,53,-5.276973,0,0.462411,0.587496
5714,"no_acustic","sense_veu",-4.973,0.695,"mitjà","gravada",0.289,0.7,0.0897,3.38888333333333,7,1,75,-3.456235,0,0.4865,0.200855
